xa_S1,ya_S1,za_S1,xgb_S1,ybg_S1,zbg_S1,tilt_x_S1,tilt_y_S1,tilt_z_S1,tilt_accx_S1,tilt_accy_S1,tilt_accz_S1,xa_S2,ya_S2,za_S2,xgb_S2,ybg_S2,zbg_S2,tilt_x_S2,tilt_y_S2,tilt_z_S2,tilt_accx_S2,tilt_accy_S2,tilt_accz_S2,Posture
0.7504958984126984,0.7330623757463542,0.8225524907428248,0.5235601959581698,0.3249258290292677,0.490090074885968,0.7967621341846194,0.19508734783245138,0.806329068468624,0.781027709551485,0.2124007700601651,0.8181273729543148,0.18546383140003522,0.47245034067869907,0.7131784141268899,0.5342465635253201,0.25294753940022624,0.47810221394786667,0.48478364691835807,0.7837296911164674,0.844438082774415,0.49833391676812977,0.7750651485586415,0.7834784962110031,LF
0.7579363555555555,0.7411924908894535,0.8312937273672719,0.5235601959581698,0.3382789458232431,0.466666662732733,0.7965303983844704,0.19497842753782552,0.8067116861997008,0.789903418259258,0.20462948183811144,0.8270373896162099,0.18483711267140057,0.4431416101093705,0.763012170063368,0.5577299290254331,0.2700965251222755,0.4708029320095639,0.48465848738111894,0.784311974873677,0.8444053656142649,0.460248860165458,0.7835647991514886,0.8160122035232751,LF
0.7336307809523809,0.7696477551369275,0.8289627548035507,0.5183245768519912,0.3338279101312847,0.4684684554971196,0.7966031058785091,0.1953704018465111,0.8071197137800973,0.8057185401269691,0.22912905674144682,0.8284193051372659,0.19924830708950786,0.4525206343816053,0.7508307667185282,0.5518591039933592,0.2808146447087394,0.4197080421093295,0.4845831446333731,0.7846716266069174,0.8438409946016687,0.46368501215954094,0.7721967976488668,0.7988608404684575,LF
0.7589284571428571,0.7188346048692443,0.8173077726376211,0.5026177795465445,0.31454007389837796,0.4936936840183433,0.7958512794507892,0.1951428486195219,0.807260622944506,0.7688022483853996,0.20525882034861184,0.8125244440217991,0.16979945616623476,0.49706907892430685,0.7906980436271598,0.5675146673208976,0.291532757274837,0.41788325748241895,0.4855387212318333,0.7859144053714461,0.8439091553519822,0.5048198361658113,0.8109598740200947,0.8281492963291014,LF
0.7524801015873015,0.7364499005970836,0.8295455277813117,0.5727813889463776,0.3412463094299489,0.5171171020724789,0.7958525170251557,0.19514111421992603,0.8076913303904107,0.7876698516004689,0.20896839951920107,0.8239083524956929,0.17105263698192794,0.4607270405260091,0.7619049347044122,0.5479451856027673,0.2722401448273485,0.43430659403338007,0.4858639713450532,0.7867225216129874,0.8438491738917065,0.48238175296100577,0.7956866025296215,0.8198897746284813,LF
0.7554562031746032,0.7201896703108852,0.8251749094690882,0.5727813889463776,0.3471810269252601,0.5189189019179461,0.7956235657673316,0.19510122302921912,0.8079874286345482,0.7765498206962239,0.20571974891608497,0.8176031353093579,0.17355899861331422,0.4618991784662367,0.709856254450941,0.5146770882161915,0.27867101798330013,0.4197080421093295,0.4863600806949648,0.7872123920772286,0.8431103113583073,0.4968439323196644,0.7803887929756298,0.7913714201358134,LF
0.7723213206349206,0.7107047672328914,0.8321678271602522,0.4999999742801044,0.3620178060863879,0.5027026832456793,0.7949701265017577,0.1947737683855029,0.8083377065574001,0.7744865500507453,0.18853444260217792,0.8225424210633872,0.18107782686589713,0.46776082854258166,0.743078758408593,0.5557729788027395,0.27867101798330013,0.43795622304997645,0.4868343694676601,0.7877850744533506,0.8427095261464636,0.48817574124411567,0.7851739012561555,0.8025317390020665,LF
0.7385910857142857,0.6957996023883342,0.8333333731157743,0.49607326638044424,0.3575667703944295,0.48108106385683097,0.7943794941352896,0.19493923010695693,0.8084704257703752,0.7765632651183274,0.2132467287101492,0.8147850797636379,0.1835839318557074,0.45603752838989153,0.7751940270072892,0.5459882443526761,0.2818864510510927,0.47810221394786667,0.4867890814772119,0.788473573488842,0.8428294890670155,0.46787933262656417,0.7899805732894701,0.8203326444247612,LF
0.7420633396825396,0.7012195866481513,0.8327506001380133,0.5366491879971763,0.35311574442057136,0.5063062923780546,0.7940100781868543,0.1950557817598051,0.8086884044777615,0.7776026683293932,0.21141278677737638,0.8161809560710706,0.16979945616623476,0.45603752838989153,0.743078758408593,0.5342465635253201,0.25830659217309193,0.5127737386110078,0.487077689489069,0.7890594577639594,0.8428785648072413,0.48461637351887393,0.7906668954903054,0.8118787520913292,LF
0.744543492063492,0.7018969806155989,0.8359557918420376,0.5863874108998517,0.32937686472122607,0.48108106385683097,0.7939543873403567,0.19497599937839113,0.8088979832349594,0.7798962867402445,0.20848629755463552,0.8188335054826437,0.167919813263483,0.4572096663301191,0.7508307667185282,0.5283757384932463,0.22615224745443274,0.560219004275668,0.48732512660051863,0.7895795325728722,0.843192104258684,0.48435854638199805,0.794185133294479,0.816760161401437,LF
0.7271824253968253,0.722899801194167,0.8208041718095417,0.5615183037351633,0.3649851794111939,0.5441441292589897,0.793787624194455,0.19555806388279343,0.8090983220469503,0.7806034633428869,0.230376984191616,0.8109729757618492,0.1754386415160659,0.46307131640646426,0.726467506429767,0.5048923499207271,0.2497321063324336,0.5273722953160804,0.487635966898596,0.7899627877012863,0.8429821691477183,0.49208944322514686,0.7837239247755177,0.7984327329987208,LF
0.744543492063492,0.7100270957586978,0.8356643456794955,0.568062809185295,0.3813056500937748,0.556756737618701,0.7937102757965413,0.1957738231925301,0.8095260895102891,0.7830921752567064,0.2097036050151634,0.8205387447229745,0.20050123126362512,0.4618991784662367,0.7353267500986578,0.5127201379934979,0.24866029296971395,0.5547445428219409,0.48759850137922506,0.7900123948369056,0.8426277332460878,0.47535347067732686,0.7688806270798797,0.7879268772758583,LF
