xa_S1,ya_S1,za_S1,xgb_S1,ybg_S1,zbg_S1,tilt_x_S1,tilt_y_S1,tilt_z_S1,tilt_accx_S1,tilt_accy_S1,tilt_accz_S1,xa_S2,ya_S2,za_S2,xgb_S2,ybg_S2,zbg_S2,tilt_x_S2,tilt_y_S2,tilt_z_S2,tilt_accx_S2,tilt_accy_S2,tilt_accz_S2,Posture
0.9117177165488929,0.9359376000000001,0.9651130183898461,0.4716049454595326,0.6715329024357554,0.8217391391020805,0.9855844459100102,0.022630510172023468,0.9907206413331495,0.9543372375013508,0.0565996876025523,0.9659882860728753,0.042269913544753374,0.8568937885206223,0.886330967475396,0.26160340666292464,0.5245901111260417,0.4605808464394496,0.9580684133017047,0.9946367985090871,0.9882768355735122,0.8676510374341644,0.9594205913918036,0.9113260589888976,S_LF
0.9004816580714216,0.92343744,0.9745496311942471,0.5037037090946495,0.5863747406494764,0.7956521664839312,0.9857262052149434,0.021839667099604155,0.9908730743297302,0.9569299096292021,0.057976768424425174,0.9670804818376831,0.039953669425430625,0.8638741434500466,0.9035972316927916,0.26160340666292464,0.5035128094683241,0.3983401591949098,0.9573029744530376,0.9944285809842013,0.988251998360744,0.8707981996425185,0.9655904300487189,0.9231465632571079,S_LF
0.9109149530965236,0.9343750400000002,0.9662567828070315,0.5555555555555556,0.7318358216162436,0.8173913055860116,0.9859852577518774,0.02183545408475864,0.9910267366246704,0.9545707900024485,0.0562942866138306,0.9661790180677359,0.034163296301413945,0.9040142223391372,0.9597124430611683,0.2151899458339932,0.5152224146827991,0.4107883129508731,0.956990802388028,0.9947026901308865,0.9890260914920126,0.8941845762950924,0.9869965838865615,0.9577284106278245,S_LF
0.9301766737059138,0.9640623999999999,0.9702602510896127,0.5802469010013735,0.7318358216162436,0.7478260832419656,0.9866048250693774,0.02153031143809457,0.9913215633478957,0.9694487340291806,0.04239743107793791,0.9771158889170583,0.03300517424175257,0.8638741434500466,0.9395683699154339,0.17299584531057363,0.48711938671138466,0.39004141720269314,0.9559396467340983,0.9947341298475736,0.9896180450629831,0.8675787581107189,0.9780367320693141,0.9523587862083119,S_LF
0.9157305476148523,0.9593750400000001,0.9725478970529565,0.5530864161591226,0.6253041805734645,0.7434782497258967,0.98715171375846,0.02089354433716654,0.9915741841607776,0.9705221180715607,0.052290757288949885,0.9755704103249587,0.03821660492308366,0.8848166379065083,0.9553960243449786,0.14346001916358447,0.5269320198972739,0.3568464302089287,0.9549819663312727,0.9948939640958812,0.9901686032793401,0.876560969868055,0.98105794313548,0.9541364434393452,S_LF
0.9165329823352593,0.9773436799999999,0.9651130183898461,0.4814814868724272,0.6788321684373182,0.7130434435916787,0.9875334564552473,0.020677476861520615,0.9917987359944501,0.9732638808150469,0.05922891247818477,0.9755368556221592,0.0283729231773974,0.9092496672447292,0.8834531585470572,0.2151899458339932,0.6065573169482094,0.340248900021172,0.9550395800080542,0.9950903211288432,0.9897546497332068,0.9202633577460094,0.9736500139251867,0.9145295072773987,S_LF
0.9020868562441978,0.9437500799999998,0.9599656685611068,0.39753087677640425,0.7201947039344145,0.7304347776559541,0.9871693437227791,0.020881507151893824,0.9918540544206286,0.9551114144596011,0.0691960902010151,0.9636820379909877,0.01968736349137252,0.8516583436150305,0.8618704756134719,0.2911392328099138,0.6908664468811876,0.228215744516277,0.9547891368824534,0.9952478962358319,0.9892165101232342,0.8862418817520308,0.9673239700728615,0.9186346126356606,S_LF
0.9213485768535881,0.93984384,0.97197607340885,0.40000001617283715,0.6909976223977495,0.7434782497258967,0.9870124730198581,0.02042228853373847,0.992025541541782,0.9603538645245036,0.04487617655730905,0.9717212345932895,0.03937472698274504,0.8987787774335454,0.8647482845418107,0.3375527489131009,0.6604214794593842,0.18257251407774497,0.9552141847223814,0.9952062903832101,0.9880533006586,0.9082408969462488,0.9613412577763176,0.8939453361238274,S_LF
0.9173357457876286,0.9570313599999999,0.9725478970529565,0.4419753228381324,0.7299270655090856,0.7304347776559541,0.9871855345063375,0.02031275014775658,0.9922445615328368,0.9692521122310385,0.05058051175210774,0.9752595878148157,0.04574404254944717,0.8865622627644351,0.9007194227644527,0.33333333333333337,0.6674472364522378,0.18257251407774497,0.9550672110571229,0.9952501553771508,0.9872957656691767,0.8852053761762332,0.9640605432144961,0.9120444524265934,S_LF
0.9149277841624831,0.9437500799999998,0.9679726051262688,0.38024693334704796,0.7469586978663414,0.7478260832419656,0.9869523872230972,0.020359695170320217,0.9923691304332682,0.9598204210373696,0.05336798986735054,0.9696186694441851,0.046322984992132755,0.9301921617011907,0.8820145487592063,0.33333333333333337,0.6744729934450915,0.2157675907603137,0.9558397046417224,0.9953171765696095,0.9861905097010012,0.9243084901602242,0.9645972209052096,0.892695478153142,S_LF
0.9157305476148523,0.94687488,0.9628253724265022,0.3851852121399138,0.7372263346979964,0.7956521664839312,0.9866864985775498,0.020418677378156783,0.9924992311763178,0.9572626279067541,0.056460868971315234,0.967584979737669,0.03705848286342228,0.9005236874573779,0.8848923576875452,0.24894513228649423,0.6323184361483916,0.18257251407774497,0.9559472893646916,0.995358970684008,0.985412277034271,0.9066136082892337,0.9675684960670411,0.9083718492400054,S_LF
0.9285714755331376,0.9664064,0.9674006643531897,0.39753087677640425,0.7274939731233253,0.734782582693759,0.9867152821927645,0.020195387591347272,0.9927260367236495,0.9685470093653527,0.04591842684063787,0.9758818215140982,0.03358435385872849,0.9092496672447292,0.8992808129766021,0.22362874935640042,0.6206088309339166,0.1742737720855283,0.9560895598726621,0.9955269001887079,0.9848534397469917,0.9128115602746815,0.9740550101030464,0.9193090228016607,S_LF
0.9173357457876286,0.9703126399999998,0.9599656685611068,0.4024691393964329,0.725060880737565,0.7260869441398853,0.9866929748909731,0.020283259043838403,0.9928530642208,0.9659307426217243,0.060732040617220984,0.9712991517528113,0.03358435385872849,0.8516583436150305,0.9151078780535098,0.20675103176307466,0.5761123648659843,0.26556009707046463,0.955052513690597,0.9955349954451005,0.9849527885980635,0.8632349715475455,0.9706408869924539,0.9383867668996554,S_LF
0.9205458134012185,0.9671875199999999,0.9599656685611068,0.38024693334704796,0.7737226742678542,0.7260869441398853,0.9865753218637823,0.020553493853211337,0.9929624717747976,0.9641033567273378,0.05752477496111703,0.9710152122501745,0.03821660492308366,0.876090658119157,0.9093528495494692,0.17721517797895767,0.6229507550447272,0.2946057348108613,0.9543105906283711,0.9956063466584204,0.984832742069685,0.8804821231649711,0.969465705016067,0.9264306475437172,S_LF
0.9149277841624831,0.9531251199999999,0.9702602510896127,0.3629629737448544,0.7347932423122361,0.6956521664839312,0.9864270862454256,0.020529419482665904,0.9930858113768696,0.965946814316529,0.053417409300071085,0.9728844642903396,0.03879554736576925,0.8778362829770837,0.8805759389713558,0.32911394539069366,0.6323184361483916,0.24481320132228476,0.9542529769515898,0.995541772869057,0.9841993931441015,0.888274235784188,0.9628123233139755,0.9076754474381576,S_LF
0.9149277841624831,0.925,0.9708321918626918,0.36049383434842147,0.6861314344388809,0.6956521664839312,0.9860266341987486,0.020147238850256405,0.9930794600020121,0.9532662471156438,0.04857819181514256,0.9671328742683701,0.048639229111455504,0.8638741434500466,0.8935251951199246,0.40084389693451744,0.6744729934450915,0.2406637895585381,0.9539008280496301,0.9954600672580258,0.983570183753979,0.8665939523287745,0.9578631598416666,0.9084891379645273,S_LF
0.9197433786808118,0.9539062399999999,0.9613955790582908,0.4148148363785977,0.7201947039344145,0.6521738882797705,0.9859129389186498,0.020087654783156224,0.9930694207320758,0.9590288045805014,0.05514098142551189,0.9688141414823253,0.03590036080376091,0.8795811930009164,0.8791367398308675,0.42616033790257973,0.6744729934450915,0.3526970646485055,0.9542253459025212,0.9955050618226259,0.9832224627752275,0.8921572416603966,0.9645005478377433,0.909302828490897,S_LF
0.8924559959395029,0.9585936,0.9651130183898461,0.434567919204387,0.7104623423597435,0.634782582693759,0.986038867235215,0.020442149889438602,0.9930321320151705,0.9670557612580511,0.07634747080783012,0.9685039076511787,0.03937472698274504,0.9022685974812105,0.8589932560377704,0.3755274476753168,0.6112411498302522,0.29045637740396574,0.9548667389777099,0.9953648067990817,0.9822993463673507,0.9123688494185781,0.9604425892061392,0.8898438960382065,S_LF
0.9020868562441978,0.9531251199999999,0.9736917785991147,0.4567901333401906,0.6836983563961867,0.6260869270529269,0.9862918032539157,0.020321176177447393,0.9930862211429894,0.9699226780504419,0.06193143359111027,0.9731703660562981,0.041111791485091996,0.9877834853308894,0.9194248861223365,0.3459916077097637,0.522248187015231,0.28215763541174904,0.9566686361137812,0.9955536333609809,0.9818853928212175,0.9663886087786249,0.9834214574687551,0.9122900256935612,S_LF
0.9237562097467711,0.9546873600000001,0.9694023984944804,0.4567901333401906,0.6885645284183152,0.6695651938657821,0.986437520305941,0.01990228212995592,0.9931989068259455,0.9650789427970767,0.04683185343417873,0.9738324337010091,0.04284885598743883,0.8865622627644351,0.8258993373908299,0.3080168951289839,0.4683840245040561,0.31535263055904117,0.9568990908209067,0.9949218268388135,0.9805772996154372,0.9052136983372242,0.9490223722803058,0.8688125616223963,S_LF
0.9117177165488929,0.97187488,0.9791250402499073,0.46419753859121976,0.725060880737565,0.6999999715217361,0.9869527470182872,0.019839688766537664,0.9934910700693919,0.9817576005438388,0.05343129116319467,0.981313366388313,0.03242623179906712,0.7958119300091642,0.886330967475396,0.3417721368557406,0.4824355384897633,0.3983401591949098,0.9553876136473868,0.9945117926894451,0.9808753461686528,0.8272519150256165,0.9581297216085772,0.9307263470793274,S_LF
0.9470307614221208,0.9609376000000001,0.9745496311942471,0.434567919204387,0.7469586978663414,0.5913043187287303,0.9871053001789262,0.019283570806936965,0.9936580497632269,0.9694668574297053,0.025108958743658157,0.9807880684971182,0.01910818387439673,0.8917977076700269,0.8215829186746402,0.3713080514415388,0.49648705247547054,0.3443982655815952,0.9563429424715679,0.994251614914226,0.9800929739664619,0.9271780796889579,0.9633468685105537,0.888502406251489,S_LF
0.9309794371582831,0.92656256,0.9599656685611068,0.44444445091357937,0.7737226742678542,0.639130416209828,0.9867498225310224,0.019242042517745857,0.9935078704803054,0.9438902939273613,0.0422130799356548,0.963451864503363,0.03590036080376091,0.9005236874573779,0.8877701666158839,0.3755274476753168,0.5573769903869931,0.402489598137082,0.9568114945164126,0.9942194221504327,0.9799729274380828,0.906796816296578,0.9689450210313679,0.9112857409898435,S_LF
0.9325843065990969,0.9296873600000002,0.9702602510896127,0.4716049454595326,0.8077859421697138,0.5652173603497131,0.9866829006256478,0.019249264828909658,0.9934207951798392,0.9531086077261767,0.03497285540484798,0.9699383221392751,0.040532611868116075,0.9075047572208966,0.8719425121863392,0.4683544384259993,0.571428516644363,0.4398339506912696,0.9576986275599139,0.9940929102365779,0.9795838111047177,0.9126680055072829,0.9632702764295281,0.8958366168067409,S_LF
0.9301766737059138,0.9609376000000001,0.9665428117580575,0.449382727442248,0.8053528641270196,0.5652173603497131,0.9867983948816975,0.019443665371064393,0.9934287856191761,0.9651459651839217,0.04424649524601732,0.9744203277921634,0.04284885598743883,0.8673646783318059,0.936690560987095,0.4810126298910462,0.5526931452332874,0.5269709182693104,0.9574528875916013,0.9941136190320006,0.9804158577324452,0.8633800321341826,0.9716918511854606,0.9406262484834934,S_LF
0.8988764598986454,0.9445312000000001,0.971118103684745,0.5111111111111111,0.8077859421697138,0.5130434435916787,0.9870959455039814,0.020094877094319813,0.9932798356346141,0.964313998514565,0.06486217253378995,0.969541748721978,0.046322984992132755,0.8830717278826757,0.9352519511992442,0.48523204547081367,0.5433254615218949,0.45643148903255404,0.9574452449610079,0.994105523775608,0.980900183381421,0.8736522290391218,0.9711450441476044,0.9338161719159479,S_LF
0.8996792233510146,0.9328124800000002,0.9656849591629252,0.449382727442248,0.7688565022457258,0.5304347491776902,0.9869818904286923,0.020522799030765933,0.9930448347648855,0.9546378123892933,0.06576171726420682,0.9641729962740544,0.04284885598743883,0.8830717278826757,0.9064750406211304,0.42616033790257973,0.5690865925335523,0.5062240225211305,0.957498155480501,0.9940511161221794,0.9811692531864076,0.8832257258174214,0.9667659674407951,0.9190267968082803,S_LF
0.9012840927918285,0.9296873600000002,0.9631112842485554,0.486419749492456,0.7299270655090856,0.5130434435916787,0.986915328318508,0.020735255350829956,0.9927520568722593,0.951038778605907,0.06555459986640108,0.9622900083906379,0.0318470521820912,0.8917977076700269,0.8877701666158839,0.5274261459942333,0.5362997010009383,0.47717838478073393,0.958297104324847,0.9940170407406204,0.9812934392502476,0.9028420330366702,0.9704208846808302,0.9165967210470948,S_LF
0.9269662773603613,0.93671872,0.9591078159659744,0.5629629575720172,0.6763990744578838,0.5086956100756098,0.9870211081044225,0.02028085160678373,0.9925172608855907,0.9484129372355864,0.04775249859654364,0.9647043771815463,0.05095547323077826,0.8900527976461943,0.938129760127583,0.3966245007007394,0.46370016094285643,0.5145227373349216,0.9580472490939074,0.9938376272675497,0.9818191602538363,0.8749989333780395,0.9697498598595937,0.930015284186914,S_LF
0.8956663922850553,0.9374998399999999,0.9608236382852117,0.5555555555555556,0.6788321684373182,0.5782608352674822,0.9872326676762521,0.020375343511174832,0.9922984457775959,0.9535572473768943,0.0729808413630658,0.962027850010871,0.041111791485091996,0.8464221838753443,0.8978422031887513,0.32489455744805396,0.4800936143789527,0.44813274704033734,0.9571671707863385,0.9935153231060625,0.9819888812077512,0.8574435907564785,0.9614459276967912,0.9213139269364548,S_LF
0.9004816580714216,0.9554687999999999,0.9628253724265022,0.4938271515089176,0.6666667144768869,0.6478260547637017,0.9874363117538972,0.02034886170357473,0.9922734500442855,0.9629684215133655,0.07061370606320928,0.967573991063068,0.02895186562008299,0.8603843234023816,0.8964030040482633,0.2784809860706112,0.4754097814969097,0.36099579653034786,0.9566668724297981,0.9933884346686546,0.9821544626262041,0.8781064423464477,0.9703798341687261,0.9297220623756098,S_LF
0.9189406152284424,0.9554687999999999,0.9631112842485554,0.486419749492456,0.7031630763581806,0.600058665223768,0.9875661978175544,0.020197193169138115,0.9922488640770951,0.9611653141366628,0.05497439906802725,0.9699932655122803,0.03937472698274504,0.8795811930009164,0.9510796056287892,0.38799791394959154,0.4590163280608135,0.39004141720269314,0.9563635187847043,0.9934023660401208,0.9828581836546306,0.8724641376599871,0.9786837663315285,0.9511125935102679,S_LF
0.9197433786808118,0.9609376000000001,0.9619674027023972,0.4567901333401906,0.7396594191153866,0.600058665223768,0.9876381568555914,0.020260990251083813,0.9922386199240991,0.9627755611757094,0.055910036642566004,0.9706531746673376,0.04979735117111688,0.9267016268194314,0.9035972316927916,0.3417721368557406,0.49180321959342754,0.3734438951684641,0.9568914481903132,0.9932272825879112,0.9824359510375744,0.9138555949466715,0.9669843703818174,0.9033101077223628,S_LF
0.9085073202033404,0.9531251199999999,0.9662567828070315,0.4567901333401906,0.7591241422647287,0.600058665223768,0.9877259468819968,0.020549280838366036,0.9922134193077289,0.9636006888260003,0.06132451853534137,0.9699263523330135,0.04574404254944717,0.8830717278826757,0.824460727602979,0.3122362830716236,0.5175643387936097,0.3817426942353744,0.957024312383707,0.9926709690381482,0.9811858113282529,0.9007148123924907,0.946483282596559,0.8656640924235146,S_LF
