xa_S1,ya_S1,za_S1,xgb_S1,ybg_S1,zbg_S1,tilt_x_S1,tilt_y_S1,tilt_z_S1,tilt_accx_S1,tilt_accy_S1,tilt_accz_S1,xa_S2,ya_S2,za_S2,xgb_S2,ybg_S2,zbg_S2,tilt_x_S2,tilt_y_S2,tilt_z_S2,tilt_accx_S2,tilt_accy_S2,tilt_accz_S2,Posture
1.526225551803295,0.7693391917625263,-1.1051206932116098,0.5107117641133372,-0.09755493223413483,1.0484509786165885,-1.727753540437549,-1.1875383845525322,-0.9242815278503229,-1.8030353283837945,-1.2170332596030857,-0.9036351252215407,1.3776136062933773,-2.126456738516498,1.0616170233327697,0.29164785249209346,1.133658155649272,-0.6500556192553775,-2.468449395045589,-1.4710447272492002,1.1995056238555137,-2.462892333258923,-1.4730472279526632,1.2020487343938757,LR
1.5356056257603776,0.7754388028671169,-1.1152981225174077,0.41930767476125513,-0.2512499598045778,0.841405867255789,-1.7281593462465357,-1.188673208996121,-0.9240191147099245,-1.7642951706206267,-1.2350540835885981,-0.9190993891408189,1.3620544414061695,-2.122185127965994,1.0599057165919907,0.48202664117271277,0.9261190336325884,-0.4120648801133521,-2.4679916521600633,-1.4704102320784762,1.199536020519382,-2.463287774659229,-1.4648497549342807,1.2016337773496606,LR
1.4940651884622087,0.7723889973148216,-1.141872920117871,0.2822018400810457,-0.4927707379602271,0.8709836019251025,-1.726309907857495,-1.188640977606059,-0.9243876097581435,-1.6463612019500597,-1.1670246755843579,-0.9505323379145688,1.3188343973183652,-2.1281651027917143,1.0650398704717203,0.29164785249209346,0.30350193945870874,-0.49139524196359147,-2.4675352595485367,-1.4697987332149736,1.199588619963815,-2.456071981325661,-1.4427283229399923,1.2036558361356384,LR
1.5315855940644851,0.7906882470411477,-1.1079477697740374,0.35075490709510726,-0.05364199941566291,0.48647130760793794,-1.7269894167333937,-1.1892882258455135,-0.9240972803262132,-1.7735768193061734,-1.2205918927724564,-0.9141304249007624,1.3585968492090124,-2.1298738169981624,1.057623818499357,0.2493413934282084,0.07520887805273975,-0.015413786022901362,-2.4673826785866955,-1.469778983445242,1.1996584001313038,-2.4693098208304414,-1.463232392586697,1.1992204884152615,LR
1.4726249645304754,0.796788274558293,-1.1107748463364646,0.030840923645524994,-0.009729152885994165,-0.2825538622317542,-1.726865948157468,-1.1876477441740974,-0.9240749472929878,-1.7201870944465016,-1.109230707580036,-0.9172851458877193,1.344766409608714,-2.111078660589697,1.0673215349069618,-0.2794883749963328,0.24124012129085237,-0.3856215993676186,-2.467271280981811,-1.4693630884655187,1.1997646562954343,-2.4475834875126092,-1.4556814073404543,1.2074724391401497,LR
1.52890557293389,0.7622227011988011,-1.1192560760237469,0.7392216881456287,0.25374807010669026,-0.6079104934751708,-1.7269229336540488,-1.1881889520137274,-0.924139154763511,-1.759524261912574,-1.228024210009419,-0.9198434796916292,1.3672408297019052,-2.142688648649674,1.058764767545674,-0.6179396318471182,0.8223494726242466,-0.43850833406343187,-2.4678113905812507,-1.4689026212315044,1.1997128498074503,-2.4725846964544766,-1.4680567134636937,1.1980966244511644,LR
1.522205465220429,0.7764556823262517,-1.1215178299115707,0.2136490724148978,-0.03168562217152356,-0.9036893900492738,-1.7268840799063798,-1.1886451703072054,-0.9244071511622156,-1.7325399402328447,-1.2115702508100965,-0.9269443887682774,1.382799994589113,-2.1409802843744585,1.0194035442207923,-0.6179396318471182,0.012947155041543227,-0.5178386959136712,-2.4695039590384953,-1.4691939303350443,1.199192406058263,-2.5307624941414666,-1.4755386530628916,1.1755473735853175,LR
1.5302455834991875,0.7906882470411477,-1.1288681826549412,0.8077744558117768,-0.7342915161158763,0.22027014570314837,-1.7255837744843934,-1.1899628139903593,-0.9247198136273713,-1.694749139890455,-1.2237338372642346,-0.9412827628653555,1.3119192129240507,-2.1153502711402012,1.0616170233327697,-0.13141611465631442,-0.23609966903420007,-0.041857200309185834,-2.4693209969116845,-1.46891959791713,1.199349675753929,-2.4560996487273887,-1.4386602098896413,1.2034802571067649,LR
1.4967452095928035,0.8100043762266088,-1.1119057232803766,-0.0377118440206229,-0.6684222391306396,-0.10508650491378028,-1.7254836181570692,-1.1897523928015812,-0.9247477299189032,-1.7172701033151423,-1.1496504706268456,-0.9239903214130001,1.3240207856141009,-2.13841703809917,1.0564828694530402,-0.13141611465631442,-0.44363879105088366,0.011029638309235191,-2.469476278421524,-1.4689598414547675,1.199391438126896,-2.4726029164507364,-1.445587027865029,1.1972856918793693,LR
1.5168454229592394,0.7937380525934428,-1.1237795837993947,-0.44902952766999954,-0.8660302139010218,-0.3121315969010677,-1.7254378570764803,-1.190619233763571,-0.9250436426091397,-1.702764404357722,-1.1964070826695066,-0.9351405322511748,1.3793424023919556,-2.1256022064476574,1.0673215349069618,-0.1525692472008547,-0.5059004732806545,-0.015056789521927549,-2.4692710367737365,-1.4695985300697498,1.1995902058767125,-2.454233111332771,-1.4739987401655474,1.2054680437099297,LR
1.5088053595674542,0.7927215895468628,-1.1283028599803375,-0.38047676000385167,-0.47081440817492953,-0.5487544429311807,-1.72492844127371,-1.190850356414259,-0.9254875116444946,-1.6824850271479779,-1.1831212857898308,-0.9403296581148791,1.4018168224851473,-2.1256022064476574,1.0502080001843859,-0.42756084316649884,-0.0078067707539336674,-0.09474400428673761,-2.469787516578201,-1.470090177590909,1.199569324690229,-2.4802559896945415,-1.485430400035693,1.1956058276571722,LR
1.5114853806980493,0.7774721453728319,-1.1175598764052315,0.41930767476125513,-0.11951130516383401,-0.4008653821143712,-1.7249008119420342,-1.1909071325756146,-0.9255154279360261,-1.7398453403491843,-1.1903261196736534,-0.9217218206326265,1.432935223071232,-2.0709254514287116,1.0707443820459124,-0.8083184205277375,0.15822449967179605,-0.5178386959136712,-2.469570797601426,-1.4707600464930357,1.1998518815047956,-2.4304728865805996,-1.5008160829240222,1.2154517941955856,LR
1.4860251250704235,0.7754388028671169,-1.1350878900491044,0.2364999450789615,0.2757046875213318,-0.5487544429311807,-1.7234873989435002,-1.1897888168927893,-0.9259927965212195,-1.6629206832043377,-1.1492436573310838,-0.9425312743513597,1.3897152497950969,-2.1307283490670015,1.0684624839532786,-0.7448587319319099,0.30350193945870874,-0.5971688845595642,-2.469798993907189,-1.4708814534679266,1.1999097673255534,-2.4547763371471842,-1.4795006092712906,1.205415317274832,LR
1.5088053595674542,0.7734054603614018,-1.113601922898892,0.30505271274510937,0.10005307129918169,-0.37128725997481565,-1.7239303316669257,-1.1895781336601896,-0.9258755480967858,-1.7570793650340162,-1.1856860884974607,-0.9152256593070117,1.3810711984905342,-2.1127873747961456,1.0638989214254033,-0.2794883749963328,0.5110409255373068,-0.3856215993676186,-2.4696862460283064,-1.4707486836118204,1.20001205870744,-2.4546514964320703,-1.4745361129570107,1.2053201460594818,LR
1.5074653490021568,0.7835717564774223,-1.1124710459549803,0.7163703664596945,0.07809661208067932,0.22027014570314837,-1.7238716193371157,-1.189264379857744,-0.9256689675394512,-1.7498291000128934,-1.1793352566600797,-0.916858756920401,1.382799994589113,-2.144397362856122,1.062187381027232,-0.19487573397542615,0.7393339869432758,-0.43850833406343187,-2.4697969684961913,-1.4704844966235624,1.1999906488833243,-2.468727455764803,-1.4761700812197067,1.1998576873834113,LR
1.512825391263347,0.7886549045354326,-1.1175598764052315,0.3279035854091731,-0.03168562217152356,0.1906924110338349,-1.7237213848461281,-1.1892467355737535,-0.9256410512479193,-1.7288579496553411,-1.1889407696490741,-0.9252889963069238,1.4052744146823046,-2.1290196348605535,1.0502080001843859,-0.40640761363455624,0.5110409255373068,-0.4120648801133521,-2.4703147985746545,-1.470616454845296,1.1998812208933989,-2.4815914479389196,-1.4872969183403846,1.1951328715343503,LR
1.522205465220429,0.8100043762266088,-1.134522335779796,0.6021158534654193,0.056140152862176954,0.3681595939901999,-1.7216983997174997,-1.1894451027467363,-0.92616029427041,-1.6483262512030517,-1.2039036335847475,-0.9545593448281309,1.368969625800484,-2.1307283490670015,1.0713147397403746,-0.1525692472008547,0.8431035479516176,-0.3327346914674591,-2.4700103117879695,-1.4700863899638372,1.2000252746482525,-2.4498630114891164,-1.4688188375677886,1.2070200463270158,LR
1.5195254440898345,0.7845886359365571,-1.1169945537306278,0.46500986911125297,0.4733125184770419,0.013225156008004885,-1.721682858218432,-1.1892465608778724,-0.9261240030914187,-1.739185442178298,-1.2026268253675445,-0.9235416375977171,1.413918465986867,-2.1290196348605535,1.0467853867028276,-0.4698671636769521,0.9261190336325884,-0.3327346914674591,-2.4706759968692795,-1.4700121254187508,1.1998933795589461,-2.4869191098082295,-1.4917417906955472,1.1931614301260658,LR
1.4994252307233986,0.8018714226163032,-1.1198216302930555,0.5335626367774009,0.5172253218623091,0.45689357293862454,-1.7207918122718906,-1.1881603018892282,-0.9261630858995629,-1.6983510122827208,-1.1599732159935667,-0.9318659764564098,1.4484944587701087,-2.132436713342218,1.050778357878848,0.12242229334341666,0.8223494726242466,-0.49139524196359147,-2.470827902694122,-1.4703779696121682,1.199766242208332,-2.483120577995393,-1.5097656492670066,1.1950437638590359,LR
1.5302455834991875,0.7642560437045162,-1.1175598764052315,0.12224496809542003,0.2757046875213318,0.16111461824398515,-1.7215921994738708,-1.1886988019427012,-0.9259927965212195,-1.7644493765900637,-1.2293848278830422,-0.9183413643100306,1.3205631934169437,-2.1751531687784915,1.0536306136659441,0.016656353513851592,0.7393339869432758,-0.35917814541753884,-2.471184375029752,-1.4694924765117394,1.199580954718144,-2.4897128425680695,-1.4449229929518193,1.1905485716348236,LR
1.5302455834991875,0.7652725067510961,-1.1277373057110291,0.1907977507289636,-0.11951130516383401,0.3681595939901999,-1.721544711560054,-1.1896261750274904,-0.9260486291042829,-1.7258349957628596,-1.2317208363461385,-0.9317322073686235,1.3413088174115566,-2.1478147912690186,1.053060255971482,0.29164785249209346,0.8846111548540175,-0.14763084290515865,-2.4711782987967585,-1.4687159453258227,1.1995172538834287,-2.481767574569431,-1.4547380972394877,1.1940398525347853,LR
